order_id,date,product_id,product_name,category,warehouse,region,units_sold,unit_price,revenue,promotion,holiday
1638,2024-09-29,P006,Mixer,Home Appliances,Delhi,North,27,3500,94500,No,No
1639,2024-09-30,P001,Laptop,Electronics,Bengaluru,South,10,60000,600000,No,No
1640,2024-09-30,P002,Phone,Electronics,Kolkata,East,25,30000,750000,No,No
1641,2024-09-30,P003,Chair,Furniture,Bengaluru,South,9,5000,45000,No,No
1642,2024-09-30,P004,Rice,Grocery,Delhi,North,37,60,2220,No,No
1643,2024-09-30,P005,Tshirt,Clothing,Mumbai,West,28,800,22400,No,No
1644,2024-09-30,P006,Mixer,Home Appliances,Bengaluru,South,7,3500,24500,No,No
1645,2024-10-01,P001,Laptop,Electronics,Hyderabad,South,100,60000,6000000,No,Yes
1646,2024-10-01,P002,Phone,Electronics,Hyderabad,South,56,30000,1680000,No,Yes
1647,2024-10-01,P003,Chair,Furniture,Delhi,North,93,5000,465000,No,Yes
1648,2024-10-01,P004,Rice,Grocery,Bengaluru,South,91,60,5460,No,Yes
1649,2024-10-01,P005,Tshirt,Clothing,Kolkata,East,79,800,63200,No,Yes
1650,2024-10-01,P006,Mixer,Home Appliances,Bengaluru,South,75,3500,262500,No,Yes
1651,2024-10-02,P001,Laptop,Electronics,Delhi,North,108,60000,6480000,No,Yes
1652,2024-10-02,P002,Phone,Electronics,Kolkata,East,94,30000,2820000,No,Yes
1653,2024-10-02,P003,Chair,Furniture,Mumbai,West,63,5000,315000,No,Yes
1654,2024-10-02,P004,Rice,Grocery,Hyderabad,South,66,60,3960,No,Yes
1655,2024-10-02,P005,Tshirt,Clothing,Hyderabad,South,40,800,32000,No,Yes
1656,2024-10-02,P006,Mixer,Home Appliances,Delhi,North,55,3500,192500,No,Yes
1657,2024-10-03,P001,Laptop,Electronics,Delhi,North,37,60000,2220000,No,No
1658,2024-10-03,P002,Phone,Electronics,Hyderabad,South,24,30000,720000,No,No
1659,2024-10-03,P003,Chair,Furniture,Bengaluru,South,9,5000,45000,No,No
1660,2024-10-03,P004,Rice,Grocery,Hyderabad,South,39,60,2340,No,No
1661,2024-10-03,P005,Tshirt,Clothing,Bengaluru,South,27,800,21600,No,No
1662,2024-10-03,P006,Mixer,Home Appliances,Kolkata,East,10,3500,35000,No,No
1663,2024-10-04,P001,Laptop,Electronics,Mumbai,West,38,60000,2280000,No,No
1664,2024-10-04,P002,Phone,Electronics,Mumbai,West,40,30000,1200000,Yes,No
1665,2024-10-04,P003,Chair,Furniture,Mumbai,West,32,5000,160000,No,No
1666,2024-10-04,P004,Rice,Grocery,Mumbai,West,31,60,1860,No,No
1667,2024-10-04,P005,Tshirt,Clothing,Delhi,North,16,800,12800,No,No
1668,2024-10-04,P006,Mixer,Home Appliances,Mumbai,West,33,3500,115500,No,No
1669,2024-10-05,P001,Laptop,Electronics,Delhi,North,17,60000,1020000,No,No
1670,2024-10-05,P002,Phone,Electronics,Kolkata,East,27,30000,810000,No,No
1671,2024-10-05,P003,Chair,Furniture,Delhi,North,33,5000,165000,No,No
1672,2024-10-05,P004,Rice,Grocery,Kolkata,East,20,60,1200,No,No
1673,2024-10-05,P005,Tshirt,Clothing,Bengaluru,South,6,800,4800,No,No
1674,2024-10-05,P006,Mixer,Home Appliances,Hyderabad,South,9,3500,31500,No,No
1675,2024-10-06,P001,Laptop,Electronics,Delhi,North,92,60000,5520000,Yes,No
1676,2024-10-06,P002,Phone,Electronics,Bengaluru,South,10,30000,300000,No,No
1677,2024-10-06,P003,Chair,Furniture,Delhi,North,24,5000,120000,No,No
1678,2024-10-06,P004,Rice,Grocery,Delhi,North,30,60,1800,No,No
1679,2024-10-06,P005,Tshirt,Clothing,Kolkata,East,38,800,30400,No,No
1680,2024-10-06,P006,Mixer,Home Appliances,Hyderabad,South,8,3500,28000,No,No
1681,2024-10-07,P001,Laptop,Electronics,Kolkata,East,37,60000,2220000,No,No
1682,2024-10-07,P002,Phone,Electronics,Bengaluru,South,15,30000,450000,No,No
1683,2024-10-07,P003,Chair,Furniture,Bengaluru,South,17,5000,85000,No,No
1684,2024-10-07,P004,Rice,Grocery,Kolkata,East,9,60,540,No,No
1685,2024-10-07,P005,Tshirt,Clothing,Mumbai,West,29,800,23200,No,No
1686,2024-10-07,P006,Mixer,Home Appliances,Hyderabad,South,38,3500,133000,No,No
1687,2024-10-08,P001,Laptop,Electronics,Delhi,North,6,60000,360000,No,No
1688,2024-10-08,P002,Phone,Electronics,Mumbai,West,35,30000,1050000,No,No
1689,2024-10-08,P003,Chair,Furniture,Bengaluru,South,26,5000,130000,No,No
1690,2024-10-08,P004,Rice,Grocery,Kolkata,East,12,60,720,No,No
1691,2024-10-08,P005,Tshirt,Clothing,Hyderabad,South,16,800,12800,No,No
1692,2024-10-08,P006,Mixer,Home Appliances,Mumbai,West,32,3500,112000,No,No
1693,2024-10-09,P001,Laptop,Electronics,Kolkata,East,30,60000,1800000,No,No
1694,2024-10-09,P002,Phone,Electronics,Delhi,North,8,30000,240000,No,No
1695,2024-10-09,P003,Chair,Furniture,Bengaluru,South,35,5000,175000,No,No
1696,2024-10-09,P004,Rice,Grocery,Bengaluru,South,12,60,720,No,No
1697,2024-10-09,P005,Tshirt,Clothing,Mumbai,West,30,800,24000,No,No
1698,2024-10-09,P006,Mixer,Home Appliances,Hyderabad,South,33,3500,115500,No,No
1699,2024-10-10,P001,Laptop,Electronics,Kolkata,East,15,60000,900000,No,No
1700,2024-10-10,P002,Phone,Electronics,Kolkata,East,10,30000,300000,No,No
1701,2024-10-10,P003,Chair,Furniture,Kolkata,East,6,5000,30000,No,No
1702,2024-10-10,P004,Rice,Grocery,Bengaluru,South,16,60,960,No,No
1703,2024-10-10,P005,Tshirt,Clothing,Kolkata,East,21,800,16800,No,No
1704,2024-10-10,P006,Mixer,Home Appliances,Bengaluru,South,46,3500,161000,Yes,No
1705,2024-10-11,P001,Laptop,Electronics,Delhi,North,26,60000,1560000,No,No
1706,2024-10-11,P002,Phone,Electronics,Bengaluru,South,20,30000,600000,No,No
1707,2024-10-11,P003,Chair,Furniture,Mumbai,West,33,5000,165000,No,No
1708,2024-10-11,P004,Rice,Grocery,Mumbai,West,7,60,420,No,No
1709,2024-10-11,P005,Tshirt,Clothing,Kolkata,East,18,800,14400,No,No
1710,2024-10-11,P006,Mixer,Home Appliances,Bengaluru,South,20,3500,70000,No,No
1711,2024-10-12,P001,Laptop,Electronics,Kolkata,East,36,60000,2160000,No,No
1712,2024-10-12,P002,Phone,Electronics,Mumbai,West,13,30000,390000,No,No
1713,2024-10-12,P003,Chair,Furniture,Mumbai,West,7,5000,35000,No,No
1714,2024-10-12,P004,Rice,Grocery,Bengaluru,South,36,60,2160,No,No
1715,2024-10-12,P005,Tshirt,Clothing,Mumbai,West,19,800,15200,No,No
1716,2024-10-12,P006,Mixer,Home Appliances,Bengaluru,South,31,3500,108500,No,No
1717,2024-10-13,P001,Laptop,Electronics,Delhi,North,43,60000,2580000,Yes,No
1718,2024-10-13,P002,Phone,Electronics,Hyderabad,South,29,30000,870000,No,No
1719,2024-10-13,P003,Chair,Furniture,Hyderabad,South,26,5000,130000,No,No
1720,2024-10-13,P004,Rice,Grocery,Bengaluru,South,19,60,1140,No,No
1721,2024-10-13,P005,Tshirt,Clothing,Bengaluru,South,35,800,28000,No,No
1722,2024-10-13,P006,Mixer,Home Appliances,Mumbai,West,9,3500,31500,No,No
1723,2024-10-14,P001,Laptop,Electronics,Mumbai,West,15,60000,900000,No,No
1724,2024-10-14,P002,Phone,Electronics,Mumbai,West,21,30000,630000,No,No
1725,2024-10-14,P003,Chair,Furniture,Delhi,North,67,5000,335000,Yes,No
1726,2024-10-14,P004,Rice,Grocery,Kolkata,East,21,60,1260,No,No
1727,2024-10-14,P005,Tshirt,Clothing,Hyderabad,South,7,800,5600,No,No
1728,2024-10-14,P006,Mixer,Home Appliances,Bengaluru,South,7,3500,24500,No,No
1729,2024-10-15,P001,Laptop,Electronics,Delhi,North,11,60000,660000,No,No
1730,2024-10-15,P002,Phone,Electronics,Bengaluru,South,12,30000,360000,No,No
1731,2024-10-15,P003,Chair,Furniture,Bengaluru,South,35,5000,175000,No,No
1732,2024-10-15,P004,Rice,Grocery,Kolkata,East,22,60,1320,No,No
1733,2024-10-15,P005,Tshirt,Clothing,Bengaluru,South,72,800,57600,Yes,No
1734,2024-10-15,P006,Mixer,Home Appliances,Delhi,North,35,3500,122500,No,No
1735,2024-10-16,P001,Laptop,Electronics,Delhi,North,40,60000,2400000,No,No
1736,2024-10-16,P002,Phone,Electronics,Kolkata,East,13,30000,390000,No,No
1737,2024-10-16,P003,Chair,Furniture,Kolkata,East,24,5000,120000,No,No
1738,2024-10-16,P004,Rice,Grocery,Bengaluru,South,8,60,480,No,No
1739,2024-10-16,P005,Tshirt,Clothing,Mumbai,West,38,800,30400,No,No
1740,2024-10-16,P006,Mixer,Home Appliances,Mumbai,West,34,3500,119000,No,No
1741,2024-10-17,P001,Laptop,Electronics,Kolkata,East,17,60000,1020000,No,No
1742,2024-10-17,P002,Phone,Electronics,Mumbai,West,23,30000,690000,No,No
1743,2024-10-17,P003,Chair,Furniture,Delhi,North,11,5000,55000,No,No
1744,2024-10-17,P004,Rice,Grocery,Kolkata,East,11,60,660,No,No
1745,2024-10-17,P005,Tshirt,Clothing,Delhi,North,10,800,8000,No,No
1746,2024-10-17,P006,Mixer,Home Appliances,Kolkata,East,21,3500,73500,No,No
1747,2024-10-18,P001,Laptop,Electronics,Kolkata,East,32,60000,1920000,No,No
1748,2024-10-18,P002,Phone,Electronics,Bengaluru,South,13,30000,390000,No,No
1749,2024-10-18,P003,Chair,Furniture,Mumbai,West,22,5000,110000,No,No
1750,2024-10-18,P004,Rice,Grocery,Bengaluru,South,20,60,1200,No,No
1751,2024-10-18,P005,Tshirt,Clothing,Mumbai,West,27,800,21600,No,No
1752,2024-10-18,P006,Mixer,Home Appliances,Delhi,North,20,3500,70000,No,No
1753,2024-10-19,P001,Laptop,Electronics,Kolkata,East,38,60000,2280000,No,No
1754,2024-10-19,P002,Phone,Electronics,Delhi,North,33,30000,990000,No,No
1755,2024-10-19,P003,Chair,Furniture,Mumbai,West,13,5000,65000,No,No
1756,2024-10-19,P004,Rice,Grocery,Mumbai,West,9,60,540,No,No
1757,2024-10-19,P005,Tshirt,Clothing,Delhi,North,19,800,15200,No,No
1758,2024-10-19,P006,Mixer,Home Appliances,Delhi,North,11,3500,38500,No,No
1759,2024-10-20,P001,Laptop,Electronics,Bengaluru,South,11,60000,660000,No,No
1760,2024-10-20,P002,Phone,Electronics,Mumbai,West,25,30000,750000,No,No
1761,2024-10-20,P003,Chair,Furniture,Delhi,North,11,5000,55000,No,No
1762,2024-10-20,P004,Rice,Grocery,Mumbai,West,8,60,480,No,No
1763,2024-10-20,P005,Tshirt,Clothing,Mumbai,West,99,800,79200,Yes,No
1764,2024-10-20,P006,Mixer,Home Appliances,Bengaluru,South,28,3500,98000,No,No
1765,2024-10-21,P001,Laptop,Electronics,Hyderabad,South,61,60000,3660000,Yes,No
1766,2024-10-21,P002,Phone,Electronics,Mumbai,West,28,30000,840000,No,No
1767,2024-10-21,P003,Chair,Furniture,Delhi,North,58,5000,290000,Yes,No
1768,2024-10-21,P004,Rice,Grocery,Bengaluru,South,21,60,1260,No,No
1769,2024-10-21,P005,Tshirt,Clothing,Kolkata,East,6,800,4800,No,No
1770,2024-10-21,P006,Mixer,Home Appliances,Mumbai,West,23,3500,80500,No,No
1771,2024-10-22,P001,Laptop,Electronics,Bengaluru,South,6,60000,360000,No,No
1772,2024-10-22,P002,Phone,Electronics,Hyderabad,South,14,30000,420000,No,No
1773,2024-10-22,P003,Chair,Furniture,Kolkata,East,17,5000,85000,No,No
1774,2024-10-22,P004,Rice,Grocery,Delhi,North,15,60,900,No,No
1775,2024-10-22,P005,Tshirt,Clothing,Hyderabad,South,24,800,19200,No,No
1776,2024-10-22,P006,Mixer,Home Appliances,Mumbai,West,66,3500,231000,Yes,No
1777,2024-10-23,P001,Laptop,Electronics,Hyderabad,South,12,60000,720000,No,No
1778,2024-10-23,P002,Phone,Electronics,Bengaluru,South,31,30000,930000,No,No
1779,2024-10-23,P003,Chair,Furniture,Bengaluru,South,9,5000,45000,No,No
1780,2024-10-23,P004,Rice,Grocery,Kolkata,East,31,60,1860,No,No
1781,2024-10-23,P005,Tshirt,Clothing,Mumbai,West,5,800,4000,No,No
1782,2024-10-23,P006,Mixer,Home Appliances,Kolkata,East,25,3500,87500,No,No
1783,2024-10-24,P001,Laptop,Electronics,Kolkata,East,39,60000,2340000,No,No
1784,2024-10-24,P002,Phone,Electronics,Bengaluru,South,38,30000,1140000,No,No
1785,2024-10-24,P003,Chair,Furniture,Mumbai,West,12,5000,60000,No,No
1786,2024-10-24,P004,Rice,Grocery,Bengaluru,South,34,60,2040,No,No
1787,2024-10-24,P005,Tshirt,Clothing,Delhi,North,11,800,8800,No,No
1788,2024-10-24,P006,Mixer,Home Appliances,Mumbai,West,33,3500,115500,No,No
1789,2024-10-25,P001,Laptop,Electronics,Mumbai,West,5,60000,300000,No,No
1790,2024-10-25,P002,Phone,Electronics,Bengaluru,South,10,30000,300000,No,No
1791,2024-10-25,P003,Chair,Furniture,Hyderabad,South,33,5000,165000,No,No
1792,2024-10-25,P004,Rice,Grocery,Hyderabad,South,8,60,480,No,No
1793,2024-10-25,P005,Tshirt,Clothing,Mumbai,West,21,800,16800,No,No
1794,2024-10-25,P006,Mixer,Home Appliances,Hyderabad,South,15,3500,52500,No,No
1795,2024-10-26,P001,Laptop,Electronics,Hyderabad,South,20,60000,1200000,No,No
1796,2024-10-26,P002,Phone,Electronics,Hyderabad,South,6,30000,180000,No,No
1797,2024-10-26,P003,Chair,Furniture,Kolkata,East,17,5000,85000,No,No
1798,2024-10-26,P004,Rice,Grocery,Kolkata,East,14,60,840,No,No
1799,2024-10-26,P005,Tshirt,Clothing,Delhi,North,33,800,26400,No,No
1800,2024-10-26,P006,Mixer,Home Appliances,Kolkata,East,10,3500,35000,No,No
1801,2024-10-27,P001,Laptop,Electronics,Mumbai,West,40,60000,2400000,No,No
1802,2024-10-27,P002,Phone,Electronics,Bengaluru,South,14,30000,420000,No,No
1803,2024-10-27,P003,Chair,Furniture,Hyderabad,South,7,5000,35000,No,No
1804,2024-10-27,P004,Rice,Grocery,Mumbai,West,19,60,1140,No,No
1805,2024-10-27,P005,Tshirt,Clothing,Hyderabad,South,14,800,11200,No,No
1806,2024-10-27,P006,Mixer,Home Appliances,Bengaluru,South,34,3500,119000,No,No
1807,2024-10-28,P001,Laptop,Electronics,Hyderabad,South,5,60000,300000,No,No
1808,2024-10-28,P002,Phone,Electronics,Delhi,North,31,30000,930000,No,No
1809,2024-10-28,P003,Chair,Furniture,Kolkata,East,37,5000,185000,No,No
1810,2024-10-28,P004,Rice,Grocery,Mumbai,West,33,60,1980,No,No
1811,2024-10-28,P005,Tshirt,Clothing,Bengaluru,South,39,800,31200,No,No
1812,2024-10-28,P006,Mixer,Home Appliances,Delhi,North,19,3500,66500,No,No
1813,2024-10-29,P001,Laptop,Electronics,Kolkata,East,29,60000,1740000,No,No
1814,2024-10-29,P002,Phone,Electronics,Hyderabad,South,66,30000,1980000,Yes,No
1815,2024-10-29,P003,Chair,Furniture,Kolkata,East,16,5000,80000,No,No
1816,2024-10-29,P004,Rice,Grocery,Hyderabad,South,34,60,2040,No,No
1817,2024-10-29,P005,Tshirt,Clothing,Mumbai,West,25,800,20000,No,No
1818,2024-10-29,P006,Mixer,Home Appliances,Bengaluru,South,7,3500,24500,No,No
1819,2024-10-30,P001,Laptop,Electronics,Delhi,North,68,60000,4080000,No,Yes
1820,2024-10-30,P002,Phone,Electronics,Delhi,North,77,30000,2310000,No,Yes
1821,2024-10-30,P003,Chair,Furniture,Hyderabad,South,101,5000,505000,No,Yes
1822,2024-10-30,P004,Rice,Grocery,Mumbai,West,133,60,7980,Yes,Yes
1823,2024-10-30,P005,Tshirt,Clothing,Hyderabad,South,85,800,68000,No,Yes
1824,2024-10-30,P006,Mixer,Home Appliances,Bengaluru,South,125,3500,437500,Yes,Yes
1825,2024-10-31,P001,Laptop,Electronics,Hyderabad,South,75,60000,4500000,No,Yes
1826,2024-10-31,P002,Phone,Electronics,Mumbai,West,54,30000,1620000,No,Yes
1827,2024-10-31,P003,Chair,Furniture,Hyderabad,South,81,5000,405000,No,Yes
1828,2024-10-31,P004,Rice,Grocery,Mumbai,West,79,60,4740,No,Yes
1829,2024-10-31,P005,Tshirt,Clothing,Kolkata,East,66,800,52800,No,Yes
1830,2024-10-31,P006,Mixer,Home Appliances,Bengaluru,South,73,3500,255500,No,Yes
1831,2024-11-01,P001,Laptop,Electronics,Hyderabad,South,108,60000,6480000,No,Yes
1832,2024-11-01,P002,Phone,Electronics,Delhi,North,81,30000,2430000,No,Yes
1833,2024-11-01,P003,Chair,Furniture,Bengaluru,South,83,5000,415000,No,Yes
1834,2024-11-01,P004,Rice,Grocery,Delhi,North,96,60,5760,No,Yes
1835,2024-11-01,P005,Tshirt,Clothing,Kolkata,East,58,800,46400,No,Yes
1836,2024-11-01,P006,Mixer,Home Appliances,Mumbai,West,110,3500,385000,No,Yes
1837,2024-11-02,P001,Laptop,Electronics,Mumbai,West,121,60000,7260000,Yes,Yes
1838,2024-11-02,P002,Phone,Electronics,Hyderabad,South,79,30000,2370000,No,Yes
1839,2024-11-02,P003,Chair,Furniture,Hyderabad,South,70,5000,350000,No,Yes
1840,2024-11-02,P004,Rice,Grocery,Delhi,North,40,60,2400,No,Yes
1841,2024-11-02,P005,Tshirt,Clothing,Mumbai,West,102,800,81600,No,Yes
1842,2024-11-02,P006,Mixer,Home Appliances,Delhi,North,113,3500,395500,No,Yes
1843,2024-11-03,P001,Laptop,Electronics,Kolkata,East,12,60000,720000,No,No
1844,2024-11-03,P002,Phone,Electronics,Kolkata,East,18,30000,540000,No,No
1845,2024-11-03,P003,Chair,Furniture,Kolkata,East,29,5000,145000,No,No
1846,2024-11-03,P004,Rice,Grocery,Mumbai,West,75,60,4500,Yes,No
1847,2024-11-03,P005,Tshirt,Clothing,Mumbai,West,10,800,8000,No,No
1848,2024-11-03,P006,Mixer,Home Appliances,Hyderabad,South,34,3500,119000,No,No
1849,2024-11-04,P001,Laptop,Electronics,Mumbai,West,38,60000,2280000,No,No
1850,2024-11-04,P002,Phone,Electronics,Kolkata,East,5,30000,150000,No,No
1851,2024-11-04,P003,Chair,Furniture,Delhi,North,7,5000,35000,No,No
1852,2024-11-04,P004,Rice,Grocery,Hyderabad,South,38,60,2280,No,No
1853,2024-11-04,P005,Tshirt,Clothing,Kolkata,East,40,800,32000,No,No
1854,2024-11-04,P006,Mixer,Home Appliances,Hyderabad,South,25,3500,87500,No,No
1855,2024-11-05,P001,Laptop,Electronics,Bengaluru,South,27,60000,1620000,No,No
1856,2024-11-05,P002,Phone,Electronics,Delhi,North,14,30000,420000,No,No
1857,2024-11-05,P003,Chair,Furniture,Hyderabad,South,5,5000,25000,No,No
1858,2024-11-05,P004,Rice,Grocery,Mumbai,West,38,60,2280,No,No
1859,2024-11-05,P005,Tshirt,Clothing,Delhi,North,7,800,5600,No,No
1860,2024-11-05,P006,Mixer,Home Appliances,Mumbai,West,18,3500,63000,No,No
1861,2024-11-06,P001,Laptop,Electronics,Mumbai,West,26,60000,1560000,No,No
1862,2024-11-06,P002,Phone,Electronics,Bengaluru,South,31,30000,930000,No,No
1863,2024-11-06,P003,Chair,Furniture,Hyderabad,South,17,5000,85000,No,No
1864,2024-11-06,P004,Rice,Grocery,Delhi,North,16,60,960,No,No
1865,2024-11-06,P005,Tshirt,Clothing,Delhi,North,9,800,7200,No,No
1866,2024-11-06,P006,Mixer,Home Appliances,Mumbai,West,40,3500,140000,No,No
1867,2024-11-07,P001,Laptop,Electronics,Hyderabad,South,34,60000,2040000,No,No
1868,2024-11-07,P002,Phone,Electronics,Delhi,North,9,30000,270000,No,No
1869,2024-11-07,P003,Chair,Furniture,Hyderabad,South,19,5000,95000,No,No
1870,2024-11-07,P004,Rice,Grocery,Kolkata,East,26,60,1560,No,No
1871,2024-11-07,P005,Tshirt,Clothing,Hyderabad,South,25,800,20000,No,No
1872,2024-11-07,P006,Mixer,Home Appliances,Hyderabad,South,26,3500,91000,No,No
1873,2024-11-08,P001,Laptop,Electronics,Bengaluru,South,57,60000,3420000,Yes,No
1874,2024-11-08,P002,Phone,Electronics,Delhi,North,13,30000,390000,No,No
1875,2024-11-08,P003,Chair,Furniture,Bengaluru,South,12,5000,60000,No,No
1876,2024-11-08,P004,Rice,Grocery,Delhi,North,13,60,780,No,No
1877,2024-11-08,P005,Tshirt,Clothing,Kolkata,East,20,800,16000,No,No
1878,2024-11-08,P006,Mixer,Home Appliances,Hyderabad,South,21,3500,73500,No,No
1879,2024-11-09,P001,Laptop,Electronics,Kolkata,East,34,60000,2040000,No,No
1880,2024-11-09,P002,Phone,Electronics,Delhi,North,27,30000,810000,No,No
1881,2024-11-09,P003,Chair,Furniture,Mumbai,West,37,5000,185000,No,No
1882,2024-11-09,P004,Rice,Grocery,Mumbai,West,33,60,1980,No,No
1883,2024-11-09,P005,Tshirt,Clothing,Bengaluru,South,40,800,32000,No,No
1884,2024-11-09,P006,Mixer,Home Appliances,Bengaluru,South,20,3500,70000,No,No
1885,2024-11-10,P001,Laptop,Electronics,Hyderabad,South,11,60000,660000,No,No
1886,2024-11-10,P002,Phone,Electronics,Mumbai,West,20,30000,600000,No,No
1887,2024-11-10,P003,Chair,Furniture,Hyderabad,South,7,5000,35000,No,No
1888,2024-11-10,P004,Rice,Grocery,Mumbai,West,24,60,1440,No,No
1889,2024-11-10,P005,Tshirt,Clothing,Bengaluru,South,32,800,25600,No,No
1890,2024-11-10,P006,Mixer,Home Appliances,Hyderabad,South,12,3500,42000,No,No
1891,2024-11-11,P001,Laptop,Electronics,Bengaluru,South,62,60000,3720000,Yes,No
1892,2024-11-11,P002,Phone,Electronics,Delhi,North,22,30000,660000,No,No
1893,2024-11-11,P003,Chair,Furniture,Mumbai,West,35,5000,175000,No,No
1894,2024-11-11,P004,Rice,Grocery,Mumbai,West,11,60,660,No,No
1895,2024-11-11,P005,Tshirt,Clothing,Mumbai,West,5,800,4000,No,No
1896,2024-11-11,P006,Mixer,Home Appliances,Mumbai,West,19,3500,66500,No,No
1897,2024-11-12,P001,Laptop,Electronics,Kolkata,East,39,60000,2340000,No,No
1898,2024-11-12,P002,Phone,Electronics,Hyderabad,South,22,30000,660000,No,No
1899,2024-11-12,P003,Chair,Furniture,Delhi,North,34,5000,170000,No,No
1900,2024-11-12,P004,Rice,Grocery,Mumbai,West,35,60,2100,No,No
1901,2024-11-12,P005,Tshirt,Clothing,Kolkata,East,30,800,24000,No,No
1902,2024-11-12,P006,Mixer,Home Appliances,Bengaluru,South,12,3500,42000,No,No
1903,2024-11-13,P001,Laptop,Electronics,Bengaluru,South,16,60000,960000,No,No
1904,2024-11-13,P002,Phone,Electronics,Kolkata,East,7,30000,210000,No,No
1905,2024-11-13,P003,Chair,Furniture,Hyderabad,South,19,5000,95000,No,No
1906,2024-11-13,P004,Rice,Grocery,Kolkata,East,25,60,1500,No,No
1907,2024-11-13,P005,Tshirt,Clothing,Mumbai,West,7,800,5600,No,No
1908,2024-11-13,P006,Mixer,Home Appliances,Delhi,North,38,3500,133000,No,No
1909,2024-11-14,P001,Laptop,Electronics,Bengaluru,South,6,60000,360000,No,No
1910,2024-11-14,P002,Phone,Electronics,Mumbai,West,67,30000,2010000,Yes,No
1911,2024-11-14,P003,Chair,Furniture,Mumbai,West,35,5000,175000,No,No
1912,2024-11-14,P004,Rice,Grocery,Delhi,North,49,60,2940,Yes,No
1913,2024-11-14,P005,Tshirt,Clothing,Kolkata,East,33,800,26400,No,No
1914,2024-11-14,P006,Mixer,Home Appliances,Bengaluru,South,7,3500,24500,No,No
1915,2024-11-15,P001,Laptop,Electronics,Bengaluru,South,21,60000,1260000,No,No
1916,2024-11-15,P002,Phone,Electronics,Mumbai,West,29,30000,870000,No,No
1917,2024-11-15,P003,Chair,Furniture,Bengaluru,South,30,5000,150000,No,No
1918,2024-11-15,P004,Rice,Grocery,Delhi,North,27,60,1620,No,No
1919,2024-11-15,P005,Tshirt,Clothing,Kolkata,East,6,800,4800,No,No
1920,2024-11-15,P006,Mixer,Home Appliances,Delhi,North,20,3500,70000,No,No
1921,2024-11-16,P001,Laptop,Electronics,Hyderabad,South,38,60000,2280000,No,No
1922,2024-11-16,P002,Phone,Electronics,Kolkata,East,20,30000,600000,No,No
1923,2024-11-16,P003,Chair,Furniture,Kolkata,East,24,5000,120000,No,No
1924,2024-11-16,P004,Rice,Grocery,Hyderabad,South,24,60,1440,No,No
1925,2024-11-16,P005,Tshirt,Clothing,Hyderabad,South,11,800,8800,No,No
1926,2024-11-16,P006,Mixer,Home Appliances,Kolkata,East,7,3500,24500,No,No
1927,2024-11-17,P001,Laptop,Electronics,Bengaluru,South,12,60000,720000,No,No
1928,2024-11-17,P002,Phone,Electronics,Bengaluru,South,21,30000,630000,No,No
1929,2024-11-17,P003,Chair,Furniture,Delhi,North,7,5000,35000,No,No
1930,2024-11-17,P004,Rice,Grocery,Delhi,North,28,60,1680,No,No
1931,2024-11-17,P005,Tshirt,Clothing,Delhi,North,19,800,15200,No,No
1932,2024-11-17,P006,Mixer,Home Appliances,Kolkata,East,32,3500,112000,No,No
1933,2024-11-18,P001,Laptop,Electronics,Mumbai,West,6,60000,360000,No,No
1934,2024-11-18,P002,Phone,Electronics,Delhi,North,27,30000,810000,No,No
1935,2024-11-18,P003,Chair,Furniture,Mumbai,West,33,5000,165000,No,No
1936,2024-11-18,P004,Rice,Grocery,Hyderabad,South,31,60,1860,No,No
1937,2024-11-18,P005,Tshirt,Clothing,Kolkata,East,5,800,4000,No,No
1938,2024-11-18,P006,Mixer,Home Appliances,Kolkata,East,28,3500,98000,No,No
1939,2024-11-19,P001,Laptop,Electronics,Hyderabad,South,18,60000,1080000,No,No
1940,2024-11-19,P002,Phone,Electronics,Delhi,North,29,30000,870000,No,No
1941,2024-11-19,P003,Chair,Furniture,Bengaluru,South,10,5000,50000,No,No
1942,2024-11-19,P004,Rice,Grocery,Mumbai,West,33,60,1980,No,No
1943,2024-11-19,P005,Tshirt,Clothing,Kolkata,East,5,800,4000,No,No
1944,2024-11-19,P006,Mixer,Home Appliances,Bengaluru,South,9,3500,31500,No,No
1945,2024-11-20,P001,Laptop,Electronics,Kolkata,East,11,60000,660000,No,No
1946,2024-11-20,P002,Phone,Electronics,Mumbai,West,9,30000,270000,No,No
1947,2024-11-20,P003,Chair,Furniture,Hyderabad,South,20,5000,100000,No,No
1948,2024-11-20,P004,Rice,Grocery,Delhi,North,28,60,1680,No,No
1949,2024-11-20,P005,Tshirt,Clothing,Hyderabad,South,79,800,63200,Yes,No
1950,2024-11-20,P006,Mixer,Home Appliances,Bengaluru,South,12,3500,42000,No,No
1951,2024-11-21,P001,Laptop,Electronics,Kolkata,East,27,60000,1620000,No,No
1952,2024-11-21,P002,Phone,Electronics,Kolkata,East,67,30000,2010000,Yes,No
1953,2024-11-21,P003,Chair,Furniture,Delhi,North,18,5000,90000,No,No
1954,2024-11-21,P004,Rice,Grocery,Hyderabad,South,18,60,1080,No,No
1955,2024-11-21,P005,Tshirt,Clothing,Hyderabad,South,27,800,21600,No,No
1956,2024-11-21,P006,Mixer,Home Appliances,Bengaluru,South,9,3500,31500,No,No
1957,2024-11-22,P001,Laptop,Electronics,Delhi,North,8,60000,480000,No,No
1958,2024-11-22,P002,Phone,Electronics,Hyderabad,South,14,30000,420000,No,No
1959,2024-11-22,P003,Chair,Furniture,Bengaluru,South,24,5000,120000,No,No
